account_id,district_id,frequency,account_open_date,client_id
1326,52,MONTHLY STATEMENTS,11/11/1996,1605
4286,43,MONTHLY STATEMENTS,11/11/1996,5163
3498,31,MONTHLY STATEMENTS,11/12/1996,4226
2258,3,MONTHLY STATEMENTS,11/12/1996,2733
3177,74,MONTHLY STATEMENTS,11/12/1996,3842
1638,6,WEEKLY STATEMENTS,11/12/1996,1985
3589,5,MONTHLY STATEMENTS,11/13/1996,4331
2967,38,MONTHLY STATEMENTS,11/13/1996,3582
3437,1,MONTHLY STATEMENTS,11/13/1996,4157
4102,60,MONTHLY STATEMENTS,11/13/1996,4941
2032,36,MONTHLY STATEMENTS,11/14/1996,2467
570,3,MONTHLY STATEMENTS,11/14/1996,684
993,6,MONTHLY STATEMENTS,11/14/1996,1197
3884,1,MONTHLY STATEMENTS,11/14/1996,4681
3765,32,MONTHLY STATEMENTS,11/14/1996,4541
2385,60,MONTHLY STATEMENTS,11/15/1996,2880
63,22,MONTHLY STATEMENTS,11/16/1996,73
1991,1,MONTHLY STATEMENTS,11/16/1996,2419
3291,45,MONTHLY STATEMENTS,11/16/1996,3982
3376,58,MONTHLY STATEMENTS,11/17/1996,4082
1260,5,MONTHLY STATEMENTS,11/17/1996,1521
1021,42,MONTHLY STATEMENTS,11/17/1996,1225
48,21,MONTHLY STATEMENTS,11/17/1996,56
4069,38,MONTHLY STATEMENTS,11/17/1996,4904
3564,14,MONTHLY STATEMENTS,11/17/1996,4301
1320,58,MONTHLY STATEMENTS,11/18/1996,1596
530,54,MONTHLY STATEMENTS,11/19/1996,638
508,74,MONTHLY STATEMENTS,11/19/1996,610
341,28,MONTHLY STATEMENTS,11/19/1996,418
3256,40,MONTHLY STATEMENTS,11/19/1996,3939
4033,57,MONTHLY STATEMENTS,11/19/1996,4861
5878,76,MONTHLY STATEMENTS,11/19/1996,7112
77,63,MONTHLY STATEMENTS,11/19/1996,91
1546,15,MONTHLY STATEMENTS,11/20/1996,1875
2826,35,MONTHLY STATEMENTS,11/20/1996,3416
797,57,MONTHLY STATEMENTS,11/20/1996,955
513,58,MONTHLY STATEMENTS,11/21/1996,616
1549,21,MONTHLY STATEMENTS,11/21/1996,1879
3093,16,MONTHLY STATEMENTS,11/21/1996,3741
10905,32,MONTHLY STATEMENTS,11/21/1996,13405
2234,3,MONTHLY STATEMENTS,11/21/1996,2706
2285,36,MONTHLY STATEMENTS,11/21/1996,2765
3809,1,MONTHLY STATEMENTS,11/21/1996,4590
3517,26,MONTHLY STATEMENTS,11/22/1996,4247
2264,41,MONTHLY STATEMENTS,11/22/1996,2741
8688,66,MONTHLY STATEMENTS,11/22/1996,10714
546,8,MONTHLY STATEMENTS,11/23/1996,657
3862,1,MONTHLY STATEMENTS,11/23/1996,4656
2898,54,MONTHLY STATEMENTS,11/23/1996,3502
3282,1,MONTHLY STATEMENTS,11/24/1996,3973
330,42,MONTHLY STATEMENTS,11/24/1996,403
1242,74,STATEMENTS AFTER TRANSACTION,11/24/1996,1499
1393,1,MONTHLY STATEMENTS,11/24/1996,1686
2303,41,MONTHLY STATEMENTS,11/24/1996,2787
3708,64,MONTHLY STATEMENTS,11/24/1996,4471
209,37,MONTHLY STATEMENTS,11/24/1996,252
8094,67,MONTHLY STATEMENTS,11/24/1996,9997
2601,70,MONTHLY STATEMENTS,11/24/1996,3137
7,60,MONTHLY STATEMENTS,11/24/1996,9
1347,8,MONTHLY STATEMENTS,11/24/1996,1632
8523,54,MONTHLY STATEMENTS,11/25/1996,10517
2398,70,MONTHLY STATEMENTS,11/25/1996,2895
1712,44,MONTHLY STATEMENTS,11/25/1996,2077
1943,9,MONTHLY STATEMENTS,11/26/1996,2361
2090,40,MONTHLY STATEMENTS,11/26/1996,2533
2636,18,MONTHLY STATEMENTS,11/26/1996,3182
14,47,MONTHLY STATEMENTS,11/27/1996,19
549,5,MONTHLY STATEMENTS,11/27/1996,662
143,21,MONTHLY STATEMENTS,11/27/1996,173
79,3,MONTHLY STATEMENTS,11/29/1996,93
3799,74,MONTHLY STATEMENTS,11/29/1996,4579
1460,54,MONTHLY STATEMENTS,11/29/1996,1771
7745,2,MONTHLY STATEMENTS,11/29/1996,9582
1435,1,MONTHLY STATEMENTS,12/1/1996,1742
3507,9,MONTHLY STATEMENTS,12/1/1996,4235
712,72,MONTHLY STATEMENTS,12/1/1996,854
10280,69,MONTHLY STATEMENTS,12/1/1996,12643
1754,52,MONTHLY STATEMENTS,12/1/1996,2126
805,10,MONTHLY STATEMENTS,12/2/1996,964
3377,74,MONTHLY STATEMENTS,12/2/1996,4083
1296,50,MONTHLY STATEMENTS,12/2/1996,1567
2916,6,MONTHLY STATEMENTS,12/3/1996,3523
3018,34,MONTHLY STATEMENTS,12/3/1996,3645
249,28,MONTHLY STATEMENTS,12/3/1996,301
3602,18,MONTHLY STATEMENTS,12/3/1996,4345
3856,45,MONTHLY STATEMENTS,12/3/1996,4649
2544,38,MONTHLY STATEMENTS,12/4/1996,3071
599,54,MONTHLY STATEMENTS,12/4/1996,717
2590,47,MONTHLY STATEMENTS,12/4/1996,3126
2589,10,MONTHLY STATEMENTS,12/4/1996,3125
2545,1,MONTHLY STATEMENTS,12/4/1996,3072
1735,42,MONTHLY STATEMENTS,12/4/1996,2105
3312,30,MONTHLY STATEMENTS,12/4/1996,4004
2060,13,MONTHLY STATEMENTS,12/5/1996,2499
2115,8,MONTHLY STATEMENTS,12/5/1996,2559
24,74,MONTHLY STATEMENTS,12/5/1996,30
1083,45,MONTHLY STATEMENTS,12/6/1996,1300
2286,70,MONTHLY STATEMENTS,12/6/1996,2766
7176,1,MONTHLY STATEMENTS,12/7/1996,8661
8225,50,MONTHLY STATEMENTS,12/7/1996,10159
664,1,MONTHLY STATEMENTS,12/8/1996,796
5133,68,WEEKLY STATEMENTS,12/8/1996,6196
880,26,MONTHLY STATEMENTS,12/8/1996,1059
1482,38,MONTHLY STATEMENTS,12/8/1996,1795
3290,19,MONTHLY STATEMENTS,12/9/1996,3981
2963,31,MONTHLY STATEMENTS,12/9/1996,3577
1361,46,MONTHLY STATEMENTS,12/9/1996,1648
3430,9,MONTHLY STATEMENTS,12/10/1996,4146
11096,28,MONTHLY STATEMENTS,12/10/1996,13640
3090,1,MONTHLY STATEMENTS,12/10/1996,3738
5817,77,STATEMENTS AFTER TRANSACTION,12/10/1996,7043
1587,1,MONTHLY STATEMENTS,12/11/1996,1923
905,35,MONTHLY STATEMENTS,12/11/1996,1090
980,1,MONTHLY STATEMENTS,12/11/1996,1181
1218,1,MONTHLY STATEMENTS,12/12/1996,1470
561,11,MONTHLY STATEMENTS,12/12/1996,674
4631,77,STATEMENTS AFTER TRANSACTION,12/12/1996,5579
1055,29,MONTHLY STATEMENTS,12/12/1996,1267
9153,9,MONTHLY STATEMENTS,12/12/1996,11266
1368,22,MONTHLY STATEMENTS,12/12/1996,1656
3452,63,MONTHLY STATEMENTS,12/13/1996,4174
3450,1,MONTHLY STATEMENTS,12/13/1996,4172
1557,66,MONTHLY STATEMENTS,12/13/1996,1888
1316,42,MONTHLY STATEMENTS,12/13/1996,1591
3893,42,MONTHLY STATEMENTS,12/13/1996,4693
2873,70,MONTHLY STATEMENTS,12/13/1996,3472
3962,54,MONTHLY STATEMENTS,12/13/1996,4780
2376,71,MONTHLY STATEMENTS,12/14/1996,2871
2995,51,MONTHLY STATEMENTS,12/14/1996,3617
3984,51,MONTHLY STATEMENTS,12/14/1996,4804
659,63,MONTHLY STATEMENTS,12/14/1996,790
3137,39,MONTHLY STATEMENTS,12/15/1996,3793
505,64,MONTHLY STATEMENTS,12/16/1996,607
1817,10,MONTHLY STATEMENTS,12/16/1996,2203
3125,37,MONTHLY STATEMENTS,12/16/1996,3780
2734,53,MONTHLY STATEMENTS,12/16/1996,3300
2386,12,MONTHLY STATEMENTS,12/17/1996,2881
3411,19,MONTHLY STATEMENTS,12/17/1996,4124
4794,72,MONTHLY STATEMENTS,12/18/1996,5788
2827,70,MONTHLY STATEMENTS,12/18/1996,3418
3024,1,MONTHLY STATEMENTS,12/18/1996,3652
1618,6,MONTHLY STATEMENTS,12/18/1996,1962
6510,74,MONTHLY STATEMENTS,12/18/1996,7862
7465,1,WEEKLY STATEMENTS,12/19/1996,9250
1362,1,MONTHLY STATEMENTS,12/19/1996,1650
3182,6,MONTHLY STATEMENTS,12/20/1996,3847
765,12,MONTHLY STATEMENTS,12/20/1996,915
3412,31,MONTHLY STATEMENTS,12/20/1996,4125
2610,54,MONTHLY STATEMENTS,12/20/1996,3150
4454,63,MONTHLY STATEMENTS,12/21/1996,5374
595,20,MONTHLY STATEMENTS,12/21/1996,713
1391,15,MONTHLY STATEMENTS,12/21/1996,1683
3438,35,MONTHLY STATEMENTS,12/21/1996,4158
1553,59,MONTHLY STATEMENTS,12/21/1996,1884
10645,2,MONTHLY STATEMENTS,12/21/1996,13090
2531,51,MONTHLY STATEMENTS,12/21/1996,3055
1081,64,MONTHLY STATEMENTS,12/21/1996,1297
2441,47,MONTHLY STATEMENTS,12/22/1996,2948
193,69,MONTHLY STATEMENTS,12/22/1996,233
3390,12,WEEKLY STATEMENTS,12/22/1996,4099
3393,4,MONTHLY STATEMENTS,12/22/1996,4102
440,29,MONTHLY STATEMENTS,12/22/1996,530
2356,34,WEEKLY STATEMENTS,12/23/1996,2847
333,73,MONTHLY STATEMENTS,12/23/1996,407
1884,54,MONTHLY STATEMENTS,12/24/1996,2286
434,1,MONTHLY STATEMENTS,12/24/1996,522
2875,19,MONTHLY STATEMENTS,12/24/1996,3475
2532,38,MONTHLY STATEMENTS,12/24/1996,3056
3029,42,MONTHLY STATEMENTS,12/24/1996,3659
2699,73,MONTHLY STATEMENTS,12/25/1996,3257
935,23,MONTHLY STATEMENTS,12/25/1996,1127
2777,62,MONTHLY STATEMENTS,12/25/1996,3354
1659,46,MONTHLY STATEMENTS,12/25/1996,2011
252,19,MONTHLY STATEMENTS,12/26/1996,304
7045,51,MONTHLY STATEMENTS,12/26/1996,8502
3941,7,MONTHLY STATEMENTS,12/26/1996,4752
2761,1,MONTHLY STATEMENTS,12/26/1996,3334
7966,54,MONTHLY STATEMENTS,12/27/1996,9846
2408,26,MONTHLY STATEMENTS,12/27/1996,2909
592,23,MONTHLY STATEMENTS,12/27/1996,710
1195,42,MONTHLY STATEMENTS,12/27/1996,1441
2261,1,WEEKLY STATEMENTS,12/27/1996,2738
8341,64,MONTHLY STATEMENTS,12/27/1996,10303
6706,38,MONTHLY STATEMENTS,12/28/1996,8096
2507,62,MONTHLY STATEMENTS,12/28/1996,3027
3387,25,WEEKLY STATEMENTS,12/28/1996,4095
3991,1,MONTHLY STATEMENTS,12/28/1996,4812
1056,1,WEEKLY STATEMENTS,12/28/1996,1269
2852,70,MONTHLY STATEMENTS,12/29/1996,3446
3043,1,MONTHLY STATEMENTS,12/29/1996,3678
10404,1,MONTHLY STATEMENTS,12/30/1996,12802
528,17,MONTHLY STATEMENTS,12/30/1996,635
9424,54,MONTHLY STATEMENTS,12/30/1996,11598
3190,1,MONTHLY STATEMENTS,12/30/1996,3856
1390,69,MONTHLY STATEMENTS,12/30/1996,1682
1988,72,MONTHLY STATEMENTS,12/30/1996,2416
2362,16,MONTHLY STATEMENTS,12/30/1996,2854
2064,54,MONTHLY STATEMENTS,12/30/1996,2503
2689,70,MONTHLY STATEMENTS,1/1/1997,3245
9730,54,MONTHLY STATEMENTS,1/1/1997,11976
1387,67,MONTHLY STATEMENTS,1/1/1997,1679
2637,70,MONTHLY STATEMENTS,1/1/1997,3183
1221,45,MONTHLY STATEMENTS,1/2/1997,1474
1860,70,MONTHLY STATEMENTS,1/2/1997,2256
3540,18,MONTHLY STATEMENTS,1/3/1997,4273
263,64,WEEKLY STATEMENTS,1/3/1997,317
4660,63,MONTHLY STATEMENTS,1/3/1997,5618
294,7,MONTHLY STATEMENTS,1/5/1997,358
4354,38,MONTHLY STATEMENTS,1/8/1997,5245
3639,4,MONTHLY STATEMENTS,1/8/1997,4388
1677,69,MONTHLY STATEMENTS,1/8/1997,2037
2653,66,MONTHLY STATEMENTS,1/8/1997,3201
3870,38,MONTHLY STATEMENTS,1/8/1997,4664
17,1,MONTHLY STATEMENTS,1/8/1997,22
537,34,MONTHLY STATEMENTS,1/8/1997,646
10493,12,MONTHLY STATEMENTS,1/9/1997,12908
2964,72,MONTHLY STATEMENTS,1/9/1997,3578
752,23,MONTHLY STATEMENTS,1/10/1997,902
6064,49,MONTHLY STATEMENTS,1/11/1997,7327
2981,46,MONTHLY STATEMENTS,1/11/1997,3600
3527,44,MONTHLY STATEMENTS,1/11/1997,4258
3005,42,STATEMENTS AFTER TRANSACTION,1/11/1997,3629
11244,33,MONTHLY STATEMENTS,1/12/1997,13820
3470,8,MONTHLY STATEMENTS,1/12/1997,4193
3110,48,MONTHLY STATEMENTS,1/12/1997,3761
2300,36,MONTHLY STATEMENTS,1/13/1997,2784
10148,34,MONTHLY STATEMENTS,1/13/1997,12485
1707,75,MONTHLY STATEMENTS,1/13/1997,2072
512,68,MONTHLY STATEMENTS,1/14/1997,615
9031,47,MONTHLY STATEMENTS,1/15/1997,11123
3375,9,MONTHLY STATEMENTS,1/15/1997,4081
2571,61,MONTHLY STATEMENTS,1/15/1997,3102
3304,36,MONTHLY STATEMENTS,1/16/1997,3996
3908,13,MONTHLY STATEMENTS,1/16/1997,4713
9549,4,MONTHLY STATEMENTS,1/17/1997,11755
4534,63,MONTHLY STATEMENTS,1/18/1997,5469
872,27,MONTHLY STATEMENTS,1/18/1997,1050
2854,1,MONTHLY STATEMENTS,1/18/1997,3448
2696,1,MONTHLY STATEMENTS,1/19/1997,3254
1214,39,MONTHLY STATEMENTS,1/19/1997,1466
1262,29,MONTHLY STATEMENTS,1/19/1997,1523
8320,51,MONTHLY STATEMENTS,1/19/1997,10273
3910,10,MONTHLY STATEMENTS,1/19/1997,4716
364,1,MONTHLY STATEMENTS,1/20/1997,442
480,23,MONTHLY STATEMENTS,1/21/1997,578
2535,61,MONTHLY STATEMENTS,1/21/1997,3060
9179,28,MONTHLY STATEMENTS,1/21/1997,11304
2299,1,MONTHLY STATEMENTS,1/21/1997,2783
6138,54,MONTHLY STATEMENTS,1/22/1997,7411
1840,21,MONTHLY STATEMENTS,1/22/1997,2231
3471,63,MONTHLY STATEMENTS,1/22/1997,4194
1651,34,MONTHLY STATEMENTS,1/23/1997,2001
320,47,MONTHLY STATEMENTS,1/23/1997,390
3961,52,MONTHLY STATEMENTS,1/24/1997,4779
3379,63,MONTHLY STATEMENTS,1/24/1997,4086
4052,36,WEEKLY STATEMENTS,1/25/1997,4882
3964,25,MONTHLY STATEMENTS,1/25/1997,4782
3681,70,MONTHLY STATEMENTS,1/25/1997,4437
2229,1,MONTHLY STATEMENTS,1/27/1997,2701
8742,70,MONTHLY STATEMENTS,1/28/1997,10777
52,16,MONTHLY STATEMENTS,1/29/1997,61
1853,7,MONTHLY STATEMENTS,1/29/1997,2248
3861,2,MONTHLY STATEMENTS,1/30/1997,4654
3067,46,MONTHLY STATEMENTS,1/30/1997,3708
3659,54,MONTHLY STATEMENTS,2/1/1997,4411
1356,39,MONTHLY STATEMENTS,2/1/1997,1643
1656,47,MONTHLY STATEMENTS,2/1/1997,2008
2103,48,MONTHLY STATEMENTS,2/1/1997,2547
1854,32,MONTHLY STATEMENTS,2/2/1997,2249
910,1,MONTHLY STATEMENTS,2/3/1997,1096
3794,20,MONTHLY STATEMENTS,2/3/1997,4574
3546,55,MONTHLY STATEMENTS,2/3/1997,4280
605,65,MONTHLY STATEMENTS,2/4/1997,724
3990,77,MONTHLY STATEMENTS,2/4/1997,4811
2021,69,MONTHLY STATEMENTS,2/5/1997,2454
11231,1,MONTHLY STATEMENTS,2/5/1997,13803
4266,54,MONTHLY STATEMENTS,2/5/1997,5141
2455,30,MONTHLY STATEMENTS,2/6/1997,2965
3633,18,MONTHLY STATEMENTS,2/6/1997,4382
4026,58,MONTHLY STATEMENTS,2/6/1997,4853
3620,14,MONTHLY STATEMENTS,2/6/1997,4367
4550,56,MONTHLY STATEMENTS,2/6/1997,5487
1616,22,MONTHLY STATEMENTS,2/7/1997,1960
1498,62,WEEKLY STATEMENTS,2/7/1997,1816
598,1,MONTHLY STATEMENTS,2/8/1997,716
2262,13,MONTHLY STATEMENTS,2/8/1997,2739
2126,1,MONTHLY STATEMENTS,2/9/1997,2572
1418,35,MONTHLY STATEMENTS,2/9/1997,1719
2537,27,MONTHLY STATEMENTS,2/9/1997,3063
159,70,MONTHLY STATEMENTS,2/11/1997,192
11141,1,WEEKLY STATEMENTS,2/11/1997,13694
2477,11,MONTHLY STATEMENTS,2/11/1997,2992
1182,8,MONTHLY STATEMENTS,2/11/1997,1424
130,54,MONTHLY STATEMENTS,2/12/1997,156
828,1,MONTHLY STATEMENTS,2/12/1997,996
2042,31,MONTHLY STATEMENTS,2/12/1997,2479
4358,5,MONTHLY STATEMENTS,2/12/1997,5249
3565,30,MONTHLY STATEMENTS,2/12/1997,4302
796,1,MONTHLY STATEMENTS,2/13/1997,954
2381,1,MONTHLY STATEMENTS,2/13/1997,2876
1430,26,MONTHLY STATEMENTS,2/13/1997,1734
2085,25,MONTHLY STATEMENTS,2/13/1997,2528
3059,1,MONTHLY STATEMENTS,2/15/1997,3699
3959,1,WEEKLY STATEMENTS,2/15/1997,4776
1068,52,MONTHLY STATEMENTS,2/15/1997,1282
10915,25,WEEKLY STATEMENTS,2/15/1997,13417
729,14,MONTHLY STATEMENTS,2/15/1997,874
1141,28,MONTHLY STATEMENTS,2/16/1997,1372
1264,1,MONTHLY STATEMENTS,2/16/1997,1525
351,50,MONTHLY STATEMENTS,2/17/1997,429
424,12,MONTHLY STATEMENTS,2/17/1997,510
1037,1,MONTHLY STATEMENTS,2/18/1997,1244
2656,1,MONTHLY STATEMENTS,2/18/1997,3205
5445,72,MONTHLY STATEMENTS,2/19/1997,6571
3188,24,MONTHLY STATEMENTS,2/20/1997,3854
3236,52,MONTHLY STATEMENTS,2/20/1997,3914
2766,31,MONTHLY STATEMENTS,2/20/1997,3339
1447,65,MONTHLY STATEMENTS,2/20/1997,1755
3331,16,MONTHLY STATEMENTS,2/20/1997,4027
4268,77,MONTHLY STATEMENTS,2/20/1997,5143
1524,6,MONTHLY STATEMENTS,2/20/1997,1848
4746,54,MONTHLY STATEMENTS,2/21/1997,5727
3337,58,STATEMENTS AFTER TRANSACTION,2/22/1997,4034
323,52,MONTHLY STATEMENTS,2/23/1997,394
2016,1,MONTHLY STATEMENTS,2/23/1997,2449
226,70,MONTHLY STATEMENTS,2/23/1997,272
5180,54,MONTHLY STATEMENTS,2/24/1997,6255
1619,38,MONTHLY STATEMENTS,2/24/1997,1963
2661,1,MONTHLY STATEMENTS,2/25/1997,3213
1818,54,MONTHLY STATEMENTS,2/25/1997,2204
2937,1,MONTHLY STATEMENTS,2/25/1997,3547
2194,54,MONTHLY STATEMENTS,2/25/1997,2656
1336,5,MONTHLY STATEMENTS,2/26/1997,1617
2325,55,MONTHLY STATEMENTS,2/26/1997,2812
292,49,MONTHLY STATEMENTS,2/26/1997,354
2797,74,MONTHLY STATEMENTS,2/26/1997,3380
1736,74,MONTHLY STATEMENTS,2/26/1997,2106
2405,64,MONTHLY STATEMENTS,2/27/1997,2904
2415,16,MONTHLY STATEMENTS,2/27/1997,2917
3851,1,MONTHLY STATEMENTS,2/27/1997,4643
2782,1,MONTHLY STATEMENTS,2/27/1997,3359
195,70,MONTHLY STATEMENTS,2/27/1997,236
2380,46,MONTHLY STATEMENTS,2/27/1997,2875
1928,70,MONTHLY STATEMENTS,3/2/1997,2342
3242,28,MONTHLY STATEMENTS,3/2/1997,3921
3541,70,MONTHLY STATEMENTS,3/2/1997,4274
3652,36,MONTHLY STATEMENTS,3/2/1997,4403
2024,20,MONTHLY STATEMENTS,3/2/1997,2459
919,62,MONTHLY STATEMENTS,3/3/1997,1108
1096,34,MONTHLY STATEMENTS,3/3/1997,1315
1215,65,MONTHLY STATEMENTS,3/4/1997,1467
6306,64,MONTHLY STATEMENTS,3/4/1997,7614
2089,29,WEEKLY STATEMENTS,3/5/1997,2532
850,25,MONTHLY STATEMENTS,3/7/1997,1024
1668,62,MONTHLY STATEMENTS,3/7/1997,2024
2224,46,STATEMENTS AFTER TRANSACTION,3/8/1997,2693
3574,72,MONTHLY STATEMENTS,3/8/1997,4312
6061,1,MONTHLY STATEMENTS,3/8/1997,7324
2270,14,MONTHLY STATEMENTS,3/8/1997,2749
214,22,MONTHLY STATEMENTS,3/9/1997,257
3031,51,MONTHLY STATEMENTS,3/10/1997,3661
1746,1,MONTHLY STATEMENTS,3/11/1997,2118
64,64,MONTHLY STATEMENTS,3/11/1997,75
3842,1,MONTHLY STATEMENTS,3/12/1997,4632
3971,75,MONTHLY STATEMENTS,3/13/1997,4790
405,55,MONTHLY STATEMENTS,3/13/1997,490
600,46,MONTHLY STATEMENTS,3/13/1997,719
1740,57,MONTHLY STATEMENTS,3/13/1997,2111
2672,59,MONTHLY STATEMENTS,3/14/1997,3227
114,60,MONTHLY STATEMENTS,3/14/1997,137
2760,10,MONTHLY STATEMENTS,3/14/1997,3333
2597,31,MONTHLY STATEMENTS,3/16/1997,3133
2908,61,MONTHLY STATEMENTS,3/16/1997,3515
191,41,MONTHLY STATEMENTS,3/17/1997,231
2354,7,MONTHLY STATEMENTS,3/17/1997,2845
3782,9,WEEKLY STATEMENTS,3/17/1997,4560
3328,1,MONTHLY STATEMENTS,3/17/1997,4022
3083,66,MONTHLY STATEMENTS,3/18/1997,3728
1199,50,MONTHLY STATEMENTS,3/18/1997,1448
10652,1,MONTHLY STATEMENTS,3/18/1997,13098
2690,66,MONTHLY STATEMENTS,3/19/1997,3246
2495,70,MONTHLY STATEMENTS,3/19/1997,3012
8505,70,MONTHLY STATEMENTS,3/20/1997,10492
304,4,MONTHLY STATEMENTS,3/20/1997,371
8926,1,MONTHLY STATEMENTS,3/21/1997,10997
578,28,WEEKLY STATEMENTS,3/21/1997,695
1363,11,MONTHLY STATEMENTS,3/23/1997,1651
1165,44,MONTHLY STATEMENTS,3/23/1997,1402
85,68,MONTHLY STATEMENTS,3/23/1997,101
749,38,MONTHLY STATEMENTS,3/23/1997,898
8026,36,MONTHLY STATEMENTS,3/23/1997,9914
3332,17,MONTHLY STATEMENTS,3/25/1997,4029
3739,1,MONTHLY STATEMENTS,3/25/1997,4512
1907,1,MONTHLY STATEMENTS,3/25/1997,2317
1976,26,MONTHLY STATEMENTS,3/25/1997,2401
3658,24,MONTHLY STATEMENTS,3/25/1997,4410
3581,66,MONTHLY STATEMENTS,3/26/1997,4320
1466,69,WEEKLY STATEMENTS,3/26/1997,1777
3176,26,MONTHLY STATEMENTS,3/26/1997,3841
1459,12,MONTHLY STATEMENTS,3/26/1997,1769
1321,60,MONTHLY STATEMENTS,3/27/1997,1597
2966,33,MONTHLY STATEMENTS,3/27/1997,3581
157,11,MONTHLY STATEMENTS,3/28/1997,189
2158,38,MONTHLY STATEMENTS,3/29/1997,2612
2843,30,MONTHLY STATEMENTS,3/29/1997,3436
3266,14,MONTHLY STATEMENTS,3/29/1997,3953
2048,76,MONTHLY STATEMENTS,3/30/1997,2486
442,54,MONTHLY STATEMENTS,3/30/1997,533
3885,51,MONTHLY STATEMENTS,4/1/1997,4683
1863,62,MONTHLY STATEMENTS,4/1/1997,2260
9167,56,MONTHLY STATEMENTS,4/2/1997,11286
2874,32,MONTHLY STATEMENTS,4/2/1997,3474
3695,30,MONTHLY STATEMENTS,4/2/1997,4456
10068,1,MONTHLY STATEMENTS,4/2/1997,12382
2725,52,MONTHLY STATEMENTS,4/2/1997,3291
2899,40,MONTHLY STATEMENTS,4/3/1997,3504
144,10,WEEKLY STATEMENTS,4/3/1997,174
1933,35,MONTHLY STATEMENTS,4/4/1997,2348
1034,73,MONTHLY STATEMENTS,4/4/1997,1241
49,1,MONTHLY STATEMENTS,4/6/1997,58
1594,15,MONTHLY STATEMENTS,4/6/1997,1932
1138,41,MONTHLY STATEMENTS,4/7/1997,1369
3544,33,MONTHLY STATEMENTS,4/7/1997,4278
1636,53,MONTHLY STATEMENTS,4/8/1997,1982
10812,16,MONTHLY STATEMENTS,4/8/1997,13290
2165,51,MONTHLY STATEMENTS,4/8/1997,2621
3460,16,MONTHLY STATEMENTS,4/8/1997,4182
4208,1,MONTHLY STATEMENTS,4/8/1997,5072
2954,1,MONTHLY STATEMENTS,4/8/1997,3568
843,6,MONTHLY STATEMENTS,4/9/1997,1017
2901,1,MONTHLY STATEMENTS,4/9/1997,3506
1734,37,MONTHLY STATEMENTS,4/10/1997,2104
2466,39,MONTHLY STATEMENTS,4/11/1997,2977
476,69,MONTHLY STATEMENTS,4/11/1997,573
1407,19,STATEMENTS AFTER TRANSACTION,4/11/1997,1705
1598,15,MONTHLY STATEMENTS,4/12/1997,1936
2166,71,MONTHLY STATEMENTS,4/12/1997,2622
1259,72,MONTHLY STATEMENTS,4/12/1997,1520
927,69,MONTHLY STATEMENTS,4/12/1997,1116
2575,72,MONTHLY STATEMENTS,4/13/1997,3106
4467,17,WEEKLY STATEMENTS,4/13/1997,5389
1253,5,MONTHLY STATEMENTS,4/13/1997,1512
1281,8,MONTHLY STATEMENTS,4/14/1997,1550
1915,2,MONTHLY STATEMENTS,4/14/1997,2325
3716,1,MONTHLY STATEMENTS,4/14/1997,4481
1560,62,MONTHLY STATEMENTS,4/14/1997,1891
4725,73,MONTHLY STATEMENTS,4/14/1997,5699
1665,73,MONTHLY STATEMENTS,4/15/1997,2019
12,21,MONTHLY STATEMENTS,4/15/1997,15
3398,43,MONTHLY STATEMENTS,4/15/1997,4108
4475,72,MONTHLY STATEMENTS,4/16/1997,5397
2586,57,MONTHLY STATEMENTS,4/16/1997,3121
189,76,MONTHLY STATEMENTS,4/16/1997,229
3077,64,MONTHLY STATEMENTS,4/16/1997,3721
3634,21,MONTHLY STATEMENTS,4/16/1997,4383
3897,13,MONTHLY STATEMENTS,4/16/1997,4699
2055,37,MONTHLY STATEMENTS,4/17/1997,2494
3012,49,MONTHLY STATEMENTS,4/18/1997,3638
1035,73,MONTHLY STATEMENTS,4/18/1997,1242
1687,23,MONTHLY STATEMENTS,4/18/1997,2048
407,72,WEEKLY STATEMENTS,4/18/1997,492
2744,70,WEEKLY STATEMENTS,4/19/1997,3312
3194,11,MONTHLY STATEMENTS,4/19/1997,3861
109,53,MONTHLY STATEMENTS,4/20/1997,131
1198,70,MONTHLY STATEMENTS,4/20/1997,1446
3830,56,MONTHLY STATEMENTS,4/20/1997,4615
3692,70,MONTHLY STATEMENTS,4/21/1997,4452
3217,75,STATEMENTS AFTER TRANSACTION,4/23/1997,3891
453,75,MONTHLY STATEMENTS,4/24/1997,545
2539,24,MONTHLY STATEMENTS,4/24/1997,3065
794,63,MONTHLY STATEMENTS,4/24/1997,952
636,75,MONTHLY STATEMENTS,4/24/1997,763
309,14,MONTHLY STATEMENTS,4/25/1997,376
873,73,MONTHLY STATEMENTS,4/26/1997,1051
589,1,MONTHLY STATEMENTS,4/26/1997,707
9484,5,MONTHLY STATEMENTS,4/26/1997,11676
3052,44,MONTHLY STATEMENTS,4/26/1997,3690
10134,22,MONTHLY STATEMENTS,4/26/1997,12468
3846,61,MONTHLY STATEMENTS,4/27/1997,4637
912,65,MONTHLY STATEMENTS,4/27/1997,1099
2080,74,MONTHLY STATEMENTS,4/27/1997,2522
2857,19,MONTHLY STATEMENTS,4/28/1997,3451
647,1,MONTHLY STATEMENTS,4/28/1997,776
2952,65,MONTHLY STATEMENTS,4/28/1997,3566
240,72,MONTHLY STATEMENTS,4/28/1997,290
1693,1,STATEMENTS AFTER TRANSACTION,4/29/1997,2056
